Timestamp,CT_R (A),CT_Y (A),CT_B (A)
2025-06-29 00:53:46,0.6,0.24,0.06
2025-06-29 00:54:46,0.61,0.12,0.06
2025-06-29 00:55:47,0.61,0.13,0.06
2025-06-29 00:56:47,0.6,0.24,0.06
2025-06-29 00:57:48,0.62,0.16,0.06
2025-06-29 00:58:49,0.61,0.12,0.06
2025-06-29 00:59:49,0.6,0.19,0.06
2025-06-29 01:00:50,0.61,0.12,0.06
2025-06-29 01:01:50,0.61,0.11,0.06
2025-06-29 01:02:51,0.61,0.23,0.06
2025-06-29 01:03:51,0.59,0.19,0.06
2025-06-29 01:04:52,0.58,0.2,0.06
2025-06-29 01:05:52,0.61,0.16,0.06
2025-06-29 01:06:53,0.61,0.24,0.06
2025-06-29 01:07:53,0.61,0.16,0.06
2025-06-29 01:08:54,0.62,0.16,0.06
2025-06-29 01:09:54,0.6,0.19,0.06
2025-06-29 01:10:55,0.61,0.12,0.06
2025-06-29 01:11:55,0.61,0.16,0.06
2025-06-29 01:12:56,0.61,0.16,0.06
2025-06-29 01:13:56,0.59,0.21,0.06
2025-06-29 01:14:57,0.62,0.16,0.06
2025-06-29 01:15:57,0.62,0.17,0.06
2025-06-29 01:16:58,0.59,0.2,0.06
2025-06-29 01:17:58,0.61,0.12,0.06
2025-06-29 01:18:59,0.61,0.22,0.06
2025-06-29 01:19:59,0.58,0.18,0.06
2025-06-29 01:21:00,0.62,0.16,0.06
2025-06-29 01:22:01,0.61,0.12,0.06
2025-06-29 01:23:01,0.61,0.12,0.06
2025-06-29 01:24:02,0.61,0.13,0.06
2025-06-29 01:25:02,0.61,0.14,0.06
2025-06-29 01:26:03,0.61,0.14,0.06
2025-06-29 01:27:03,0.61,0.16,0.06
2025-06-29 01:28:04,0.59,0.21,0.06
2025-06-29 01:29:04,0.61,0.12,0.06
2025-06-29 01:30:05,0.6,0.12,0.06
2025-06-29 01:31:05,0.62,0.15,0.07
2025-06-29 01:32:06,0.59,0.18,0.06
2025-06-29 01:33:06,0.59,0.21,0.06
2025-06-29 01:34:07,0.61,0.24,0.06
2025-06-29 01:35:07,0.6,0.22,0.06
2025-06-29 01:36:08,0.61,0.12,0.06
2025-06-29 01:37:08,0.6,0.15,0.06
2025-06-29 01:38:09,0.62,0.15,0.06
2025-06-29 01:39:09,0.61,0.12,0.06
2025-06-29 01:40:10,0.62,0.18,0.06
2025-06-29 01:41:10,0.62,0.12,0.06
2025-06-29 01:42:11,0.6,0.21,0.07
2025-06-29 01:43:11,0.59,0.21,0.06
2025-06-29 01:44:12,0.59,0.2,0.07
2025-06-29 01:45:13,0.61,0.18,0.06
2025-06-29 01:46:13,0.61,0.12,0.06
2025-06-29 01:47:06,0.61,0.16,0.06
2025-06-29 01:48:06,0.6,0.15,0.06
2025-06-29 01:49:07,0.61,0.15,0.06
2025-06-29 01:50:07,0.6,0.21,0.07
2025-06-29 01:51:08,0.63,0.17,0.06
2025-06-29 01:52:08,0.62,0.13,0.06
2025-06-29 01:53:09,0.59,0.21,0.06
2025-06-29 01:54:09,0.58,0.2,0.06
2025-06-29 01:55:10,0.58,0.18,0.06
2025-06-29 01:56:10,0.6,0.12,0.06
2025-06-29 01:57:11,0.61,0.12,0.06
2025-06-29 01:58:11,0.59,0.21,0.07
2025-06-29 01:59:12,0.61,0.19,0.06
2025-06-29 02:00:12,0.61,0.12,0.06
2025-06-29 02:01:13,0.62,0.15,0.06
2025-06-29 02:02:13,0.62,0.16,0.06
2025-06-29 02:03:14,0.61,0.23,0.06
2025-06-29 02:04:14,0.59,0.19,0.06
2025-06-29 02:05:15,0.62,0.17,0.06
2025-06-29 02:06:15,0.62,0.18,0.06
2025-06-29 02:07:16,0.62,0.16,0.06
2025-06-29 02:08:16,0.61,0.13,0.06
2025-06-29 02:09:17,0.63,0.16,0.06
2025-06-29 02:10:17,0.59,0.2,0.06
2025-06-29 02:11:18,0.6,0.21,0.06
2025-06-29 02:12:19,0.58,0.18,0.06
2025-06-29 02:13:19,0.61,0.12,0.06
2025-06-29 02:14:20,0.62,0.16,0.06
2025-06-29 02:15:20,0.62,0.12,0.06
2025-06-29 02:16:21,0.61,0.15,0.06
2025-06-29 02:17:21,0.59,0.2,0.07
2025-06-29 02:18:22,0.61,0.12,0.06
2025-06-29 02:19:22,0.62,0.16,0.06
2025-06-29 02:20:23,0.59,0.21,0.06
2025-06-29 02:21:23,0.6,0.21,0.07
2025-06-29 02:22:24,0.62,0.12,0.06
2025-06-29 02:23:24,0.61,0.12,0.06
2025-06-29 02:24:25,0.59,0.18,0.06
2025-06-29 02:25:25,0.62,0.12,0.06
2025-06-29 02:26:26,0.61,0.16,0.06
2025-06-29 02:27:26,0.6,0.19,0.06
2025-06-29 02:28:27,0.62,0.12,0.06
2025-06-29 02:29:27,0.6,0.18,0.06
2025-06-29 02:30:28,0.62,0.12,0.06
2025-06-29 02:31:28,0.62,0.12,0.06
2025-06-29 02:32:29,0.62,0.16,0.06
2025-06-29 02:33:29,0.62,0.24,0.06
2025-06-29 02:34:30,0.61,0.12,0.06
2025-06-29 02:35:31,0.62,0.12,0.06
2025-06-29 02:36:31,0.6,0.18,0.06
2025-06-29 02:37:32,0.62,0.13,0.06
2025-06-29 02:38:32,0.6,0.19,0.06
2025-06-29 02:39:33,0.61,0.21,0.07
2025-06-29 02:40:33,0.6,0.2,0.06
2025-06-29 02:41:34,0.61,0.18,0.06
2025-06-29 02:42:34,0.62,0.12,0.06
2025-06-29 02:43:35,0.64,0.17,0.06
2025-06-29 02:44:35,0.62,0.17,0.06
2025-06-29 02:45:36,0.62,0.17,0.06
2025-06-29 02:46:28,0.6,0.21,0.07
2025-06-29 02:47:28,0.63,0.16,0.06
2025-06-29 02:48:29,0.61,0.13,0.06
2025-06-29 02:49:29,0.59,0.19,0.06
2025-06-29 02:50:30,0.59,0.2,0.06
2025-06-29 02:51:30,0.62,0.17,0.06
2025-06-29 02:52:31,0.62,0.17,0.06
2025-06-29 02:53:31,0.61,0.13,0.06
2025-06-29 02:54:32,0.63,0.17,0.06
2025-06-29 02:55:33,0.61,0.12,0.06
2025-06-29 02:56:33,0.6,0.19,0.06
2025-06-29 02:57:34,0.63,0.16,0.06
2025-06-29 02:58:34,0.62,0.13,0.06
2025-06-29 02:59:35,0.61,0.2,0.06
2025-06-29 03:00:35,0.63,0.17,0.06
2025-06-29 03:01:36,0.63,0.17,0.06
2025-06-29 03:02:36,0.64,0.17,0.06
2025-06-29 03:03:37,0.62,0.14,0.06
2025-06-29 03:04:37,0.62,0.23,0.06
2025-06-29 03:05:38,0.6,0.19,0.06
2025-06-29 03:06:38,0.61,0.24,0.06
2025-06-29 03:07:39,0.6,0.2,0.06
2025-06-29 03:08:39,0.59,0.16,0.06
2025-06-29 03:09:40,0.64,0.16,0.06
2025-06-29 03:10:40,0.62,0.12,0.06
2025-06-29 03:11:41,0.63,0.12,0.06
2025-06-29 03:12:41,0.62,0.12,0.06
2025-06-29 03:13:42,0.6,0.2,0.06
2025-06-29 03:14:42,0.59,0.21,0.06
2025-06-29 03:15:43,0.61,0.23,0.06
2025-06-29 03:16:43,0.62,0.12,0.06
2025-06-29 03:17:44,0.62,0.12,0.06
2025-06-29 03:18:45,0.62,0.15,0.06
2025-06-29 03:19:45,0.6,0.18,0.06
2025-06-29 03:20:46,0.63,0.17,0.06
2025-06-29 03:21:46,0.61,0.13,0.06
2025-06-29 03:22:47,0.62,0.12,0.06
2025-06-29 03:23:47,0.6,0.21,0.07
2025-06-29 03:24:48,0.63,0.17,0.06
2025-06-29 03:25:48,0.62,0.12,0.06
2025-06-29 03:26:49,0.62,0.12,0.06
2025-06-29 03:27:49,0.62,0.21,0.06
2025-06-29 03:28:50,0.63,0.16,0.06
2025-06-29 03:29:50,0.59,0.18,0.06
2025-06-29 03:30:51,0.62,0.12,0.06
2025-06-29 03:31:51,0.61,0.16,0.06
2025-06-29 03:32:52,0.62,0.12,0.06
2025-06-29 03:33:52,0.62,0.18,0.06
2025-06-29 03:34:53,0.62,0.14,0.06
2025-06-29 03:35:53,0.63,0.12,0.06
2025-06-29 03:36:54,0.63,0.17,0.06
2025-06-29 03:37:54,0.61,0.19,0.07
2025-06-29 03:38:55,0.6,0.21,0.06
2025-06-29 03:39:55,0.63,0.12,0.06
2025-06-29 03:40:56,0.64,0.16,0.06
2025-06-29 03:41:57,0.64,0.16,0.06
2025-06-29 03:42:57,0.63,0.12,0.06
2025-06-29 03:43:58,0.6,0.2,0.07
2025-06-29 03:44:58,0.62,0.24,0.06
2025-06-29 03:45:59,0.62,0.12,0.06
2025-06-29 03:46:51,0.62,0.13,0.06
2025-06-29 03:47:51,0.62,0.24,0.06
2025-06-29 03:48:52,0.62,0.12,0.06
2025-06-29 03:49:52,0.62,0.24,0.06
2025-06-29 03:50:53,0.64,0.16,0.06
2025-06-29 03:51:53,0.62,0.12,0.06
2025-06-29 03:52:54,0.62,0.12,0.06
2025-06-29 03:53:54,0.63,0.18,0.06
2025-06-29 03:54:55,0.63,0.12,0.06
2025-06-29 03:55:55,0.63,0.12,0.06
2025-06-29 03:56:56,0.6,0.19,0.06
2025-06-29 03:57:57,0.62,0.16,0.06
2025-06-29 03:58:57,0.63,0.22,0.06
2025-06-29 03:59:58,0.6,0.19,0.07
2025-06-29 04:00:58,0.63,0.13,0.06
2025-06-29 04:01:59,0.64,0.16,0.06
2025-06-29 04:02:59,0.6,0.21,0.07
2025-06-29 04:04:00,0.62,0.15,0.06
2025-06-29 04:05:00,0.63,0.18,0.06
2025-06-29 04:06:01,0.61,0.13,0.06
2025-06-29 04:07:01,0.62,0.19,0.06
2025-06-29 04:08:02,0.62,0.12,0.06
2025-06-29 04:09:02,0.62,0.13,0.06
2025-06-29 04:10:03,0.61,0.21,0.07
2025-06-29 04:11:03,0.61,0.13,0.06
2025-06-29 04:12:04,0.61,0.14,0.06
2025-06-29 04:13:04,0.63,0.21,0.06
2025-06-29 04:14:05,0.63,0.18,0.06
2025-06-29 04:15:05,0.62,0.15,0.06
2025-06-29 04:16:06,0.6,0.19,0.07
2025-06-29 04:17:06,0.61,0.14,0.06
2025-06-29 04:18:07,0.62,0.16,0.06
2025-06-29 04:19:07,0.64,0.16,0.06
2025-06-29 04:20:08,0.62,0.13,0.06
2025-06-29 04:21:09,0.59,0.13,0.06
2025-06-29 04:22:09,0.6,0.23,0.06
2025-06-29 04:23:10,0.61,0.18,0.06
2025-06-29 04:24:10,0.6,0.22,0.07
2025-06-29 04:25:11,0.61,0.12,0.06
2025-06-29 04:26:11,0.59,0.19,0.07
2025-06-29 04:27:12,0.61,0.12,0.06
2025-06-29 04:28:12,0.6,0.14,0.06
2025-06-29 04:29:13,0.59,0.2,0.07
2025-06-29 04:30:13,0.59,0.2,0.07
2025-06-29 04:31:14,0.61,0.12,0.06
2025-06-29 04:32:14,0.59,0.19,0.06
2025-06-29 04:33:15,0.61,0.17,0.06
2025-06-29 04:34:15,0.62,0.17,0.07
2025-06-29 04:35:16,0.6,0.12,0.06
2025-06-29 04:36:16,0.61,0.17,0.06
2025-06-29 04:37:17,0.61,0.17,0.06
2025-06-29 04:38:17,0.62,0.16,0.06
2025-06-29 04:39:18,0.62,0.16,0.06
2025-06-29 04:40:18,0.61,0.12,0.06
2025-06-29 04:41:19,0.6,0.13,0.06
2025-06-29 04:42:19,0.6,0.23,0.06
2025-06-29 04:43:20,0.6,0.23,0.06
2025-06-29 04:44:21,0.6,0.13,0.06
2025-06-29 04:45:21,0.61,0.12,0.06
2025-06-29 04:46:22,0.62,0.17,0.06
2025-06-29 04:47:14,0.62,0.16,0.06
2025-06-29 04:48:14,0.61,0.23,0.06
2025-06-29 04:49:15,0.6,0.12,0.06
2025-06-29 04:50:15,0.6,0.22,0.06
2025-06-29 04:51:16,0.61,0.12,0.06
2025-06-29 04:52:16,0.61,0.12,0.06
2025-06-29 04:53:17,0.59,0.2,0.06
2025-06-29 04:54:18,0.61,0.12,0.06
2025-06-29 04:55:18,0.61,0.17,0.06
2025-06-29 04:56:19,0.61,0.12,0.06
2025-06-29 04:57:19,0.6,0.19,0.07
2025-06-29 04:58:20,0.58,0.17,0.07
2025-06-29 04:59:20,0.6,0.24,0.06
