Timestamp,CT_R (A),CT_Y (A),CT_B (A)
2025-06-28 01:34:00,0.61,0.16,0.06
2025-06-28 01:35:00,0.59,0.2,0.06
2025-06-28 01:36:01,0.61,0.16,0.06
2025-06-28 01:37:01,0.6,0.21,0.06
2025-06-28 01:38:02,0.58,0.2,0.06
2025-06-28 01:39:02,0.61,0.16,0.06
2025-06-28 01:40:03,0.6,0.13,0.06
2025-06-28 01:41:03,0.61,0.11,0.06
2025-06-28 01:42:04,0.6,0.12,0.06
2025-06-28 01:43:04,0.58,0.18,0.06
2025-06-28 01:44:05,0.61,0.12,0.06
2025-06-28 01:45:05,0.61,0.12,0.06
2025-06-28 01:46:06,0.59,0.19,0.06
2025-06-28 01:46:58,0.61,0.16,0.06
2025-06-28 01:47:59,0.61,0.16,0.06
2025-06-28 01:48:59,0.61,0.12,0.06
2025-06-28 01:50:00,0.6,0.22,0.06
2025-06-28 01:51:00,0.59,0.19,0.06
2025-06-28 01:52:01,0.61,0.16,0.06
2025-06-28 01:53:01,0.61,0.23,0.06
2025-06-28 01:54:02,0.6,0.15,0.06
2025-06-28 01:55:02,0.6,0.12,0.06
2025-06-28 01:56:03,0.62,0.15,0.06
2025-06-28 01:57:03,0.61,0.16,0.06
2025-06-28 01:58:04,0.59,0.2,0.06
2025-06-28 01:59:04,0.6,0.17,0.06
2025-06-28 02:00:05,0.61,0.15,0.06
2025-06-28 02:01:06,0.61,0.12,0.06
2025-06-28 02:02:06,0.59,0.2,0.06
2025-06-28 02:03:07,0.6,0.13,0.06
2025-06-28 02:04:07,0.61,0.15,0.06
2025-06-28 02:05:08,0.58,0.2,0.06
2025-06-28 02:06:08,0.61,0.17,0.06
2025-06-28 02:07:09,0.6,0.15,0.06
2025-06-28 02:08:09,0.61,0.12,0.06
2025-06-28 02:09:10,0.6,0.14,0.06
2025-06-28 02:10:10,0.58,0.18,0.06
2025-06-28 02:11:11,0.59,0.21,0.06
2025-06-28 02:12:11,0.6,0.15,0.06
2025-06-28 02:13:12,0.59,0.21,0.06
2025-06-28 02:14:12,0.62,0.17,0.06
2025-06-28 02:15:13,0.59,0.19,0.06
2025-06-28 02:16:13,0.6,0.16,0.06
2025-06-28 02:17:14,0.6,0.15,0.06
2025-06-28 02:18:14,0.59,0.21,0.06
2025-06-28 02:19:15,0.61,0.12,0.06
2025-06-28 02:20:15,0.61,0.17,0.06
2025-06-28 02:21:16,0.62,0.17,0.06
2025-06-28 02:22:16,0.61,0.16,0.06
2025-06-28 02:23:17,0.61,0.11,0.06
2025-06-28 02:24:17,0.59,0.2,0.06
2025-06-28 02:25:18,0.6,0.13,0.06
2025-06-28 02:26:19,0.58,0.19,0.06
2025-06-28 02:27:19,0.6,0.14,0.06
2025-06-28 02:28:20,0.59,0.2,0.06
2025-06-28 02:29:20,0.62,0.16,0.06
2025-06-28 02:30:21,0.61,0.17,0.06
2025-06-28 02:31:21,0.6,0.12,0.06
2025-06-28 02:32:22,0.61,0.13,0.06
2025-06-28 02:33:22,0.62,0.16,0.06
2025-06-28 02:34:23,0.61,0.15,0.06
2025-06-28 02:35:23,0.58,0.2,0.06
2025-06-28 02:36:24,0.61,0.19,0.06
2025-06-28 02:37:24,0.61,0.12,0.06
2025-06-28 02:38:25,0.62,0.17,0.06
2025-06-28 02:39:25,0.59,0.2,0.06
2025-06-28 02:40:26,0.6,0.19,0.06
2025-06-28 02:41:26,0.61,0.17,0.06
2025-06-28 02:42:27,0.61,0.12,0.06
2025-06-28 02:43:27,0.58,0.17,0.06
2025-06-28 02:44:28,0.61,0.12,0.06
2025-06-28 02:45:28,0.61,0.18,0.06
2025-06-28 02:46:20,0.6,0.24,0.06
2025-06-28 02:47:21,0.63,0.17,0.06
2025-06-28 02:48:22,0.63,0.16,0.06
2025-06-28 02:49:22,0.59,0.19,0.06
2025-06-28 02:50:23,0.62,0.12,0.06
2025-06-28 02:51:23,0.62,0.16,0.06
2025-06-28 02:52:24,0.63,0.16,0.06
2025-06-28 02:53:24,0.59,0.2,0.07
2025-06-28 02:54:25,0.6,0.24,0.06
2025-06-28 02:55:25,0.59,0.22,0.06
2025-06-28 02:56:26,0.62,0.12,0.06
2025-06-28 02:57:26,0.6,0.13,0.06
2025-06-28 02:58:27,0.62,0.12,0.06
2025-06-28 02:59:27,0.59,0.22,0.06
2025-06-28 03:00:28,0.61,0.12,0.06
2025-06-28 03:01:28,0.6,0.14,0.06
2025-06-28 03:02:29,0.6,0.24,0.06
2025-06-28 03:03:29,0.61,0.12,0.06
2025-06-28 03:04:30,0.62,0.17,0.06
2025-06-28 03:05:30,0.61,0.24,0.06
2025-06-28 03:06:31,0.61,0.15,0.06
2025-06-28 03:07:31,0.61,0.14,0.06
2025-06-28 03:08:32,0.63,0.17,0.06
2025-06-28 03:09:32,0.61,0.12,0.06
2025-06-28 03:10:33,0.62,0.17,0.06
2025-06-28 03:11:34,0.63,0.16,0.06
2025-06-28 03:12:34,0.61,0.15,0.06
2025-06-28 03:13:35,0.61,0.17,0.06
2025-06-28 03:14:35,0.59,0.18,0.06
2025-06-28 03:15:36,0.61,0.12,0.06
2025-06-28 03:16:36,0.58,0.2,0.06
2025-06-28 03:17:37,0.61,0.14,0.06
2025-06-28 03:18:37,0.61,0.17,0.06
2025-06-28 03:19:38,0.59,0.22,0.06
2025-06-28 03:20:38,0.61,0.15,0.06
2025-06-28 03:21:39,0.62,0.12,0.06
2025-06-28 03:22:39,0.62,0.15,0.06
2025-06-28 03:23:40,0.6,0.13,0.06
2025-06-28 03:24:40,0.59,0.19,0.07
2025-06-28 03:25:41,0.62,0.21,0.06
2025-06-28 03:26:41,0.61,0.18,0.06
2025-06-28 03:27:42,0.61,0.12,0.06
2025-06-28 03:28:42,0.59,0.2,0.06
2025-06-28 03:29:43,0.61,0.15,0.06
2025-06-28 03:30:43,0.61,0.12,0.06
2025-06-28 03:31:44,0.6,0.19,0.07
2025-06-28 03:32:44,0.62,0.12,0.06
2025-06-28 03:33:45,0.62,0.12,0.06
2025-06-28 03:34:45,0.61,0.12,0.06
2025-06-28 03:35:46,0.6,0.12,0.06
2025-06-28 03:36:47,0.63,0.16,0.06
2025-06-28 03:37:47,0.61,0.12,0.06
2025-06-28 03:38:48,0.61,0.12,0.06
2025-06-28 03:39:48,0.58,0.19,0.06
2025-06-28 03:40:49,0.62,0.17,0.06
2025-06-28 03:41:49,0.61,0.12,0.06
2025-06-28 03:42:50,0.62,0.12,0.06
2025-06-28 03:43:50,0.6,0.2,0.07
2025-06-28 03:44:51,0.61,0.13,0.06
2025-06-28 03:45:51,0.59,0.2,0.06
2025-06-28 03:46:43,0.62,0.16,0.06
2025-06-28 03:47:44,0.61,0.13,0.06
2025-06-28 03:48:44,0.61,0.17,0.06
2025-06-28 03:49:45,0.62,0.12,0.06
2025-06-28 03:50:45,0.61,0.21,0.07
2025-06-28 03:51:46,0.61,0.13,0.06
2025-06-28 03:52:46,0.62,0.12,0.06
2025-06-28 03:53:47,0.63,0.16,0.06
2025-06-28 03:54:47,0.59,0.21,0.07
2025-06-28 03:55:48,0.62,0.16,0.06
2025-06-28 03:56:48,0.59,0.19,0.07
2025-06-28 03:57:49,0.61,0.13,0.06
2025-06-28 03:58:49,0.62,0.12,0.06
2025-06-28 03:59:50,0.62,0.17,0.06
2025-06-28 04:00:50,0.63,0.16,0.06
2025-06-28 04:01:51,0.61,0.12,0.06
2025-06-28 04:02:52,0.61,0.23,0.06
2025-06-28 04:03:52,0.62,0.24,0.06
2025-06-28 04:04:53,0.62,0.12,0.06
2025-06-28 04:05:53,0.63,0.16,0.06
2025-06-28 04:06:54,0.61,0.14,0.06
2025-06-28 04:07:54,0.63,0.16,0.06
2025-06-28 04:08:55,0.59,0.21,0.07
2025-06-28 04:09:55,0.61,0.25,0.06
2025-06-28 04:10:56,0.61,0.16,0.06
2025-06-28 04:11:56,0.61,0.16,0.06
2025-06-28 04:12:57,0.6,0.14,0.06
2025-06-28 04:13:57,0.61,0.19,0.06
2025-06-28 04:14:58,0.61,0.13,0.06
2025-06-28 04:15:58,0.61,0.12,0.06
2025-06-28 04:16:59,0.61,0.22,0.06
2025-06-28 04:17:59,0.61,0.12,0.06
2025-06-28 04:19:00,0.61,0.16,0.06
2025-06-28 04:20:00,0.59,0.18,0.07
2025-06-28 04:21:01,0.59,0.2,0.07
2025-06-28 04:22:01,0.6,0.14,0.06
2025-06-28 04:23:02,0.6,0.19,0.06
2025-06-28 04:24:02,0.59,0.18,0.06
2025-06-28 04:25:03,0.64,0.17,0.06
2025-06-28 04:26:03,0.59,0.19,0.06
2025-06-28 04:27:04,0.63,0.17,0.06
2025-06-28 04:28:05,0.61,0.12,0.06
2025-06-28 04:29:05,0.61,0.15,0.06
2025-06-28 04:30:06,0.62,0.17,0.06
2025-06-28 04:31:06,0.61,0.19,0.06
2025-06-28 04:32:07,0.59,0.21,0.07
2025-06-28 04:33:07,0.61,0.15,0.06
2025-06-28 04:34:08,0.61,0.16,0.06
2025-06-28 04:35:08,0.61,0.18,0.06
2025-06-28 04:36:09,0.61,0.17,0.06
2025-06-28 04:37:09,0.6,0.13,0.06
2025-06-28 04:38:10,0.61,0.12,0.06
2025-06-28 04:39:10,0.61,0.17,0.06
2025-06-28 04:40:11,0.59,0.2,0.07
2025-06-28 04:41:11,0.6,0.2,0.06
2025-06-28 04:42:12,0.6,0.12,0.06
2025-06-28 04:43:12,0.61,0.12,0.06
2025-06-28 04:44:13,0.6,0.13,0.06
2025-06-28 04:45:13,0.6,0.12,0.06
2025-06-28 04:46:14,0.61,0.17,0.06
2025-06-28 04:47:06,0.59,0.18,0.06
2025-06-28 04:48:06,0.62,0.17,0.06
2025-06-28 04:49:07,0.6,0.15,0.06
2025-06-28 04:50:07,0.58,0.18,0.06
2025-06-28 04:51:08,0.6,0.12,0.06
2025-06-28 04:52:09,0.61,0.12,0.06
2025-06-28 04:53:09,0.63,0.16,0.06
2025-06-28 04:54:10,0.63,0.17,0.06
2025-06-28 04:55:10,0.61,0.12,0.06
2025-06-28 04:56:11,0.62,0.16,0.06
2025-06-28 04:57:11,0.59,0.21,0.06
2025-06-28 04:58:12,0.61,0.19,0.06
2025-06-28 04:59:12,0.6,0.12,0.06
2025-06-28 05:00:13,0.61,0.17,0.06
2025-06-28 05:01:13,0.6,0.21,0.06
2025-06-28 05:02:14,0.63,0.16,0.06
2025-06-28 05:03:14,0.63,0.16,0.06
2025-06-28 05:04:15,0.62,0.17,0.06
2025-06-28 05:05:15,0.61,0.24,0.06
2025-06-28 05:06:16,0.61,0.12,0.06
2025-06-28 05:07:16,0.61,0.12,0.06
2025-06-28 05:08:17,0.59,0.2,0.07
2025-06-28 05:09:17,0.61,0.12,0.06
2025-06-28 05:10:18,0.62,0.16,0.06
2025-06-28 05:11:18,0.62,0.16,0.06
2025-06-28 05:12:19,0.61,0.12,0.06
2025-06-28 05:13:19,0.61,0.17,0.06
2025-06-28 05:14:20,0.62,0.16,0.06
2025-06-28 05:15:21,0.63,0.16,0.06
2025-06-28 05:16:21,0.61,0.12,0.06
2025-06-28 05:17:22,0.62,0.17,0.06
2025-06-28 05:18:22,0.62,0.16,0.06
2025-06-28 05:19:23,0.61,0.12,0.06
2025-06-28 05:20:23,0.61,0.12,0.06
2025-06-28 05:21:24,0.59,0.21,0.07
2025-06-28 05:22:24,0.59,0.21,0.07
2025-06-28 05:23:25,0.6,0.2,0.06
2025-06-28 05:24:25,0.6,0.22,0.06
2025-06-28 05:25:26,0.61,0.13,0.06
2025-06-28 05:26:26,0.59,0.2,0.06
2025-06-28 05:27:27,0.6,0.24,0.06
2025-06-28 05:28:27,0.6,0.15,0.06
2025-06-28 05:29:28,0.62,0.17,0.06
2025-06-28 05:30:28,0.6,0.2,0.07
2025-06-28 05:31:29,0.6,0.2,0.06
2025-06-28 05:32:29,0.61,0.16,0.06
2025-06-28 05:33:30,0.58,0.18,0.06
2025-06-28 05:34:30,0.6,0.15,0.06
2025-06-28 05:35:31,0.61,0.17,0.06
2025-06-28 05:36:31,0.6,0.12,0.06
2025-06-28 05:37:32,0.6,0.15,0.06
2025-06-28 05:38:32,0.6,0.2,0.06
2025-06-28 05:39:33,0.62,0.16,0.06
2025-06-28 05:40:34,0.62,0.16,0.06
2025-06-28 05:41:34,0.61,0.17,0.06
2025-06-28 05:42:35,0.61,0.16,0.06
2025-06-28 05:43:35,0.59,0.19,0.06
2025-06-28 05:44:36,0.58,0.18,0.06
2025-06-28 05:45:36,0.62,0.15,0.06
2025-06-28 05:46:29,0.6,0.19,0.06
2025-06-28 05:47:29,0.6,0.12,0.06
2025-06-28 05:48:30,0.61,0.12,0.06
2025-06-28 05:49:30,0.6,0.14,0.06
2025-06-28 05:50:31,0.6,0.14,0.06
2025-06-28 05:51:31,0.61,0.16,0.06
2025-06-28 05:52:32,0.59,0.22,0.06
2025-06-28 05:53:32,0.6,0.15,0.06
2025-06-28 05:54:33,0.61,0.12,0.06
2025-06-28 05:55:33,0.59,0.21,0.06
2025-06-28 05:56:34,0.61,0.17,0.06
2025-06-28 05:57:34,0.6,0.23,0.06
2025-06-28 05:58:35,0.58,0.19,0.06
2025-06-28 05:59:35,0.62,0.16,0.06
2025-06-28 06:00:36,0.6,0.12,0.06
2025-06-28 06:01:36,0.62,0.16,0.06
2025-06-28 06:02:37,0.58,0.2,0.06
2025-06-28 06:03:37,0.59,0.23,0.06
2025-06-28 06:04:38,0.61,0.15,0.06
2025-06-28 06:05:39,0.6,0.19,0.06
2025-06-28 06:06:39,0.6,0.12,0.06
2025-06-28 06:07:40,0.59,0.12,0.06
2025-06-28 06:08:40,0.59,0.12,0.06
2025-06-28 06:09:41,0.59,0.16,0.06
2025-06-28 06:10:41,0.58,0.19,0.06
2025-06-28 06:11:42,0.61,0.16,0.06
2025-06-28 06:12:42,0.59,0.12,0.06
2025-06-28 06:13:43,0.59,0.12,0.06
2025-06-28 06:14:43,0.58,0.12,0.06
2025-06-28 06:15:44,0.6,0.15,0.06
2025-06-28 06:16:44,0.59,0.12,0.06
2025-06-28 06:17:45,0.58,0.12,0.06
2025-06-28 06:18:45,0.59,0.11,0.06
2025-06-28 06:19:46,0.59,0.12,0.06
2025-06-28 06:20:46,0.57,0.18,0.06
2025-06-28 06:21:47,0.58,0.15,0.06
2025-06-28 06:22:47,0.59,0.16,0.06
2025-06-28 06:23:48,0.56,0.18,0.06
2025-06-28 06:24:48,0.57,0.18,0.06
2025-06-28 06:25:49,0.58,0.15,0.06
2025-06-28 06:26:49,0.59,0.16,0.06
2025-06-28 06:27:50,0.57,0.11,0.06
2025-06-28 06:28:51,0.58,0.12,0.06
2025-06-28 06:29:51,0.56,0.19,0.06
2025-06-28 06:30:52,0.59,0.12,0.06
2025-06-28 06:31:52,0.58,0.12,0.06
2025-06-28 06:32:53,0.57,0.19,0.06
2025-06-28 06:33:53,0.58,0.17,0.06
2025-06-28 06:34:54,0.56,0.18,0.06
2025-06-28 06:35:54,0.59,0.15,0.06
2025-06-28 06:36:55,0.57,0.12,0.06
2025-06-28 06:37:55,0.58,0.12,0.06
2025-06-28 06:38:56,0.59,0.16,0.06
2025-06-28 06:39:56,0.58,0.11,0.06
2025-06-28 06:40:57,0.58,0.12,0.06
2025-06-28 06:41:57,0.59,0.15,0.06
2025-06-28 06:42:58,0.59,0.16,0.06
2025-06-28 06:43:58,0.59,0.16,0.06
2025-06-28 06:44:59,0.58,0.12,0.06
2025-06-28 06:45:59,0.56,0.19,0.06
2025-06-28 06:46:52,0.56,0.19,0.06
2025-06-28 06:47:52,0.58,0.22,0.06
2025-06-28 06:48:53,0.59,0.12,0.06
2025-06-28 06:49:53,0.58,0.12,0.06
2025-06-28 06:50:54,0.59,0.16,0.06
2025-06-28 06:51:54,0.57,0.13,0.06
2025-06-28 06:52:55,0.57,0.2,0.06
2025-06-28 06:53:55,0.58,0.12,0.06
2025-06-28 06:54:56,0.58,0.21,0.06
2025-06-28 06:55:56,0.56,0.18,0.06
2025-06-28 06:56:57,0.59,0.11,0.06
2025-06-28 06:57:57,0.56,0.19,0.06
2025-06-28 06:58:58,0.59,0.16,0.06
2025-06-28 06:59:58,0.58,0.17,0.06
2025-06-28 07:00:59,0.6,0.16,0.06
2025-06-28 07:02:00,0.56,0.19,0.06
2025-06-28 07:03:00,0.59,0.16,0.06
2025-06-28 07:04:01,0.58,0.21,0.06
2025-06-28 07:05:01,0.57,0.19,0.06
2025-06-28 07:06:02,0.57,0.19,0.07
2025-06-28 07:07:02,0.58,0.11,0.06
2025-06-28 07:08:03,0.58,0.14,0.06
2025-06-28 07:09:03,0.57,0.13,0.06
2025-06-28 07:10:04,0.58,0.11,0.06
2025-06-28 07:11:04,0.59,0.16,0.06
2025-06-28 07:12:05,0.58,0.11,0.06
2025-06-28 07:13:05,0.58,0.12,0.06
2025-06-28 07:14:06,0.57,0.19,0.06
2025-06-28 07:15:06,0.59,0.16,0.06
2025-06-28 07:16:07,0.56,0.18,0.06
2025-06-28 07:17:07,0.56,0.21,0.06
2025-06-28 07:18:08,0.58,0.12,0.06
2025-06-28 07:19:08,0.57,0.13,0.06
2025-06-28 07:20:09,0.58,0.18,0.06
2025-06-28 07:21:09,0.57,0.17,0.06
2025-06-28 07:22:10,0.58,0.12,0.06
2025-06-28 07:23:10,0.58,0.11,0.06
2025-06-28 07:24:11,0.57,0.22,0.06
2025-06-28 07:25:11,0.57,0.11,0.06
2025-06-28 07:26:12,0.57,0.11,0.06
2025-06-28 07:27:13,0.57,0.17,0.06
2025-06-28 07:28:13,0.57,0.15,0.06
2025-06-28 07:29:14,0.57,0.12,0.06
2025-06-28 07:30:14,0.58,0.18,0.06
2025-06-28 07:31:15,0.58,0.13,0.06
2025-06-28 07:32:15,0.56,0.18,0.06
2025-06-28 07:33:16,0.57,0.21,0.06
2025-06-28 07:34:16,0.58,0.16,0.06
2025-06-28 07:35:17,0.56,0.17,0.06
2025-06-28 07:36:17,0.59,0.16,0.06
2025-06-28 07:37:18,0.59,0.17,0.06
2025-06-28 07:38:18,0.58,0.12,0.06
2025-06-28 07:39:19,0.59,0.17,0.06
2025-06-28 07:40:19,0.58,0.16,0.06
2025-06-28 07:41:20,0.58,0.12,0.06
2025-06-28 07:42:20,0.58,0.11,0.06
2025-06-28 07:43:21,0.57,0.12,0.06
2025-06-28 07:44:21,0.59,0.15,0.06
2025-06-28 07:45:22,0.57,0.12,0.06
2025-06-28 07:46:22,0.58,0.2,0.06
2025-06-28 07:47:15,0.58,0.16,0.06
2025-06-28 07:48:15,0.58,0.14,0.06
2025-06-28 07:49:16,0.57,0.14,0.06
2025-06-28 07:50:16,0.57,0.13,0.06
2025-06-28 07:51:17,0.57,0.22,0.06
2025-06-28 07:52:17,0.57,0.12,0.06
2025-06-28 07:53:18,0.59,0.16,0.06
2025-06-28 07:54:18,0.57,0.21,0.06
2025-06-28 07:55:19,0.57,0.11,0.06
2025-06-28 07:56:19,0.58,0.15,0.06
2025-06-28 07:57:20,0.58,0.21,0.06
2025-06-28 07:58:20,0.57,0.21,0.06
2025-06-28 07:59:21,0.58,0.19,0.06
2025-06-28 08:00:21,0.56,0.18,0.06
2025-06-28 08:01:22,0.57,0.17,0.06
2025-06-28 08:02:22,0.58,0.11,0.06
2025-06-28 08:03:23,0.57,0.11,0.06
2025-06-28 08:04:23,0.36,0.1,0.06
2025-06-28 08:05:24,0.36,0.1,0.06
2025-06-28 08:06:24,0.38,0.12,0.06
2025-06-28 08:07:25,0.36,0.11,0.06
2025-06-28 08:08:26,0.39,0.11,0.06
2025-06-28 08:09:26,0.37,0.07,0.06
2025-06-28 08:10:27,0.36,0.11,0.06
2025-06-28 08:11:27,0.35,0.11,0.06
2025-06-28 08:12:28,0.36,0.1,0.06
2025-06-28 08:13:28,0.35,0.11,0.06
2025-06-28 08:14:29,0.37,0.12,0.06
2025-06-28 08:15:29,0.38,0.14,0.06
2025-06-28 08:16:30,0.36,0.11,0.06
2025-06-28 08:17:30,0.39,0.09,0.06
2025-06-28 08:18:31,0.37,0.11,0.06
2025-06-28 08:19:31,0.36,0.12,0.06
2025-06-28 08:20:32,0.38,0.09,0.06
2025-06-28 08:21:32,0.37,0.12,0.06
2025-06-28 08:22:33,0.37,0.1,0.06
2025-06-28 08:23:33,0.37,0.14,0.06
2025-06-28 08:24:34,0.37,0.11,0.06
2025-06-28 08:25:34,0.36,0.12,0.06
2025-06-28 08:26:35,0.36,0.11,0.06
2025-06-28 08:27:35,0.36,0.11,0.06
2025-06-28 08:28:36,0.37,0.1,0.06
2025-06-28 08:29:36,0.37,0.1,0.06
2025-06-28 08:30:37,0.35,0.12,0.06
2025-06-28 08:31:37,0.37,0.15,0.06
2025-06-28 08:32:38,0.37,0.09,0.06
2025-06-28 08:33:39,0.35,0.12,0.06
2025-06-28 08:34:39,0.37,0.15,0.06
2025-06-28 08:35:40,0.35,0.11,0.06
2025-06-28 08:36:40,0.35,0.1,0.06
2025-06-28 08:37:41,0.37,0.12,0.06
2025-06-28 08:38:41,0.37,0.1,0.06
2025-06-28 08:39:42,0.37,0.07,0.06
2025-06-28 08:40:42,0.38,0.1,0.06
2025-06-28 08:41:43,0.36,0.1,0.06
2025-06-28 08:42:43,0.37,0.12,0.06
2025-06-28 08:43:44,0.36,0.09,0.06
2025-06-28 08:44:44,0.35,0.12,0.06
2025-06-28 08:45:45,0.36,0.08,0.06
2025-06-28 08:46:37,0.37,0.11,0.06
2025-06-28 08:47:38,0.36,0.09,0.06
2025-06-28 08:48:38,0.36,0.15,0.06
2025-06-28 08:49:39,0.36,0.15,0.06
2025-06-28 08:50:39,0.36,0.15,0.06
2025-06-28 08:51:40,0.38,0.11,0.06
2025-06-28 08:52:40,0.37,0.12,0.06
2025-06-28 08:53:41,0.37,0.1,0.06
2025-06-28 08:54:41,0.35,0.11,0.06
2025-06-28 08:55:42,0.37,0.12,0.06
2025-06-28 08:56:42,0.36,0.14,0.06
2025-06-28 08:57:43,0.38,0.09,0.06
2025-06-28 08:58:43,0.35,0.11,0.06
2025-06-28 08:59:44,0.35,0.13,0.06
2025-06-28 09:00:44,0.38,0.1,0.06
2025-06-28 09:01:45,0.36,0.14,0.06
2025-06-28 09:02:46,0.36,0.07,0.06
2025-06-28 09:03:46,0.35,0.1,0.06
2025-06-28 09:04:47,0.35,0.11,0.06
2025-06-28 09:05:47,0.34,0.12,0.06
2025-06-28 09:06:48,0.35,0.08,0.06
2025-06-28 09:07:48,0.35,0.09,0.06
2025-06-28 09:08:49,0.36,0.1,0.06
2025-06-28 09:09:49,0.36,0.12,0.06
2025-06-28 09:10:50,0.35,0.14,0.06
2025-06-28 09:11:50,0.36,0.1,0.06
2025-06-28 09:12:51,0.35,0.12,0.06
2025-06-28 09:13:51,0.37,0.1,0.06
2025-06-28 09:14:52,0.34,0.11,0.06
2025-06-28 09:15:52,0.33,0.1,0.06
2025-06-28 09:16:53,0.35,0.09,0.06
2025-06-28 09:17:53,0.35,0.1,0.06
2025-06-28 09:18:54,0.36,0.12,0.06
2025-06-28 09:19:54,0.33,0.1,0.06
